issuer_name,investment_description,asset_type,par_value,cost,current_value,units_or_shares,page_number,row_id,pdf_name,pdf_stem,sponsor_ein,plan_number,plan_year,sponsor,plan_name,maturity
,,Mutual Fund,,,,,83,13,20251010091018NAL0017491794001.pdf,20251010091018NAL0017491794001,13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,Mutual Fund,,,,,83,14,20251010091018NAL0017491794001.pdf,20251010091018NAL0017491794001,13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total Mutual Funds,,Mutual Fund,,,"5,900,810,892",,83,37,20251010091018NAL0017491794001.pdf,20251010091018NAL0017491794001,13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total Mutual Funds,,Mutual Fund,,,"5,900,810,892",,83,37,20251010091018NAL0017491794001.pdf,20251010091018NAL0017491794001,13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total Pooled Separate Accounts,,Commingled Fund,,,"109,700,410",,84,12,20251010091018NAL0017491794001.pdf,20251010091018NAL0017491794001,13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total Fully-Benefit Responsive Contracts,,Stable Value Fund,,,"1,185,323,977",,84,21,20251010091018NAL0017491794001.pdf,20251010091018NAL0017491794001,13-1624096,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,10,7,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,15,6,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,15,8,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,15,12,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,5b(1) Name of plan(s),,,,17,2,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,17,3,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,ABCDEFGHI ABCDEFGHI ABCDEFGHI ABCDEFGHI ABCDEFGHI ABCDEFGHI,,,,17,4,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,ABCDEFGHI ABCDEFGHI ABCDEFGHI ABCDEFGHI ABCDEFGHI ABCDEFGHI,,,,17,6,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,ABCDEFGHI ABCDEFGHI ABCDEFGHI ABCDEFGHI ABCDEFGHI ABCDEFGHII,,,,17,8,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,18,11,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,34,3,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,34,5,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,34,6,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,34,7,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,34,8,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total Institutional Funds,,Mutual Fund,,,"5,575,809",,35,20,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total Commingled Funds,,Commingled Fund,,,"2,920,569",,35,25,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total Common Collective Trust Funds,,Common/Collective Trust Fund,,,"479,341",,35,31,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total Investments,,Common/Collective Trust Fund,,,"11,119,333",,35,32,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total,,,,,"$ 11,260,891",,35,35,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,36,3,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,36,5,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,36,6,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,36,7,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,36,8,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total Institutional Funds,,Mutual Fund,,,"5,575,809",,174,20,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total Commingled Funds,,Commingled Fund,,,"2,920,569",,174,25,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total Common Collective Trust Funds,,Common/Collective Trust Fund,,,"479,341",,174,31,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total Investments,,Common/Collective Trust Fund,,,"11,119,333",,174,32,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total,,,,,"$ 11,260,891",,174,35,20251010135251NAL0018754754001.pdf,20251010135251NAL0018754754001,20-2777218,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,12,7,20251010165504NAL0008042401001.pdf,20251010165504NAL0008042401001,,001,2024,,,
,,,,,,,19,3,20251010165504NAL0008042401001.pdf,20251010165504NAL0008042401001,,001,2024,,,
,,,,,,,20,11,20251010165504NAL0008042401001.pdf,20251010165504NAL0008042401001,,001,2024,,,
,,,Contributions,corrected pending,,,38,1,20251010165504NAL0008042401001.pdf,20251010165504NAL0008042401001,,001,2024,,,
,,,transferred,outside correction,,,38,2,20251010165504NAL0008042401001.pdf,20251010165504NAL0008042401001,,001,2024,,,
,,,late to plan,VFCP in VFCP,,,38,3,20251010165504NAL0008042401001.pdf,20251010165504NAL0008042401001,,001,2024,,,
,,,"$ 5,313","$ 5,313",,,38,4,20251010165504NAL0008042401001.pdf,20251010165504NAL0008042401001,,001,2024,,,
,,,,,,,54,7,20251010175027NAL0008070449001 (1).pdf,20251010175027NAL0008070449001 (1),,001,2024,,,
,,,,,,,59,1,20251010175027NAL0008070449001 (1).pdf,20251010175027NAL0008070449001 (1),,001,2024,,,
,,,,,,,59,6,20251010175027NAL0008070449001 (1).pdf,20251010175027NAL0008070449001 (1),,001,2024,,,
,,,,,,,59,8,20251010175027NAL0008070449001 (1).pdf,20251010175027NAL0008070449001 (1),,001,2024,,,
,,,,,,,59,18,20251010175027NAL0008070449001 (1).pdf,20251010175027NAL0008070449001 (1),,001,2024,,,
,,,,,,,61,3,20251010175027NAL0008070449001 (1).pdf,20251010175027NAL0008070449001 (1),,001,2024,,,
,,,,,,,54,7,20251010175027NAL0008070449001.pdf,20251010175027NAL0008070449001,,001,2024,,,
,,,,,,,59,1,20251010175027NAL0008070449001.pdf,20251010175027NAL0008070449001,,001,2024,,,
,,,,,,,59,6,20251010175027NAL0008070449001.pdf,20251010175027NAL0008070449001,,001,2024,,,
,,,,,,,59,8,20251010175027NAL0008070449001.pdf,20251010175027NAL0008070449001,,001,2024,,,
,,,,,,,59,18,20251010175027NAL0008070449001.pdf,20251010175027NAL0008070449001,,001,2024,,,
,,,,,,,61,3,20251010175027NAL0008070449001.pdf,20251010175027NAL0008070449001,,001,2024,,,
,,,,,,,62,11,20251010175027NAL0008070449001.pdf,20251010175027NAL0008070449001,,001,2024,,,
,,,,,,,63,7,20251012183704NAL0000863712001.pdf,20251012183704NAL0000863712001,34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,70,3,20251012183704NAL0000863712001.pdf,20251012183704NAL0000863712001,34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,71,11,20251012183704NAL0000863712001.pdf,20251012183704NAL0000863712001,34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,The information in the supplemental schedule related to assets held by and certified to,,,78,4,20251012183704NAL0000863712001.pdf,20251012183704NAL0000863712001,34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,71,7,20251013093926NAL0001622304001.pdf,20251013093926NAL0001622304001,74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,76,1,20251013093926NAL0001622304001.pdf,20251013093926NAL0001622304001,74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,76,6,20251013093926NAL0001622304001.pdf,20251013093926NAL0001622304001,74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,76,8,20251013093926NAL0001622304001.pdf,20251013093926NAL0001622304001,74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,76,12,20251013093926NAL0001622304001.pdf,20251013093926NAL0001622304001,74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,78,2,20251013093926NAL0001622304001.pdf,20251013093926NAL0001622304001,74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,78,3,20251013093926NAL0001622304001.pdf,20251013093926NAL0001622304001,74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,78,4,20251013093926NAL0001622304001.pdf,20251013093926NAL0001622304001,74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,78,6,20251013093926NAL0001622304001.pdf,20251013093926NAL0001622304001,74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,78,8,20251013093926NAL0001622304001.pdf,20251013093926NAL0001622304001,74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,79,11,20251013093926NAL0001622304001.pdf,20251013093926NAL0001622304001,74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,Stable Value Fund,,,"11,572,604,048",,99,39,20251013093926NAL0001622304001.pdf,20251013093926NAL0001622304001,74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,Stable Value Fund,,,"11,572,604,048",,105,39,20251013093926NAL0001622304001.pdf,20251013093926NAL0001622304001,74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,14,7,20251013124617NAL0001248673001.pdf,20251013124617NAL0001248673001,,001,2024,,,
,,,,,,,19,1,20251013124617NAL0001248673001.pdf,20251013124617NAL0001248673001,,001,2024,,,
,,,,,,,19,6,20251013124617NAL0001248673001.pdf,20251013124617NAL0001248673001,,001,2024,,,
,,,,,,,19,8,20251013124617NAL0001248673001.pdf,20251013124617NAL0001248673001,,001,2024,,,
,,,,,,,19,10,20251013124617NAL0001248673001.pdf,20251013124617NAL0001248673001,,001,2024,,,
,,,,,,,19,12,20251013124617NAL0001248673001.pdf,20251013124617NAL0001248673001,,001,2024,,,
,,,,,,,21,3,20251013124617NAL0001248673001.pdf,20251013124617NAL0001248673001,,001,2024,,,
,,,,,,,10,7,20251013185008NAL0000908387001.pdf,20251013185008NAL0000908387001,25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,-123456789012345,,-123456789012345,,14,1,20251013185008NAL0000908387001.pdf,20251013185008NAL0000908387001,25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,-123456789012345,,-123456789012345,,14,3,20251013185008NAL0000908387001.pdf,20251013185008NAL0000908387001,25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,-123456789012345,,-123456789012345,,14,5,20251013185008NAL0000908387001.pdf,20251013185008NAL0000908387001,25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,1e Buildings and other property used in plan operation .................................... Total assets (add all amounts in lines 1a through 1e) ..................................,,,,-123456789012345,,14,6,20251013185008NAL0000908387001.pdf,20251013185008NAL0000908387001,25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,-123456789012345,,-123456789012345,,14,10,20251013185008NAL0000908387001.pdf,20251013185008NAL0000908387001,25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,-123456789012345,,-123456789012345,,14,18,20251013185008NAL0000908387001.pdf,20251013185008NAL0000908387001,25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,15,6,20251013185008NAL0000908387001.pdf,20251013185008NAL0000908387001,25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,17,3,20251013185008NAL0000908387001.pdf,20251013185008NAL0000908387001,25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total investments,,,,,"9,229,061,234",,20,27,20251013185008NAL0000908387001.pdf,20251013185008NAL0000908387001,25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,22,7,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,-123456789012345,,-123456789012345,,26,1,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,-123456789012345,,-123456789012345,,26,3,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,-123456789012345,,-123456789012345,,26,5,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,1e Buildings and other property used in plan operation .................................... Total assets (add all amounts in lines 1a through 1e) ..................................,,,,-123456789012345,,26,6,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,-123456789012345,,-123456789012345,,26,10,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,-123456789012345,,-123456789012345,,26,18,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,27,1,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,27,6,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,27,8,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,29,1,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,29,2,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,29,3,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,29,5,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,29,7,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,30,11,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,36,7,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,36,11,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,•,,,36,3,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,•,,,36,7,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total TIAA-CREF – Annuity accounts,,,,,"854,069,464",,37,6,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total VALIC – Annuity accounts,,,,,"9,421,573",,37,9,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total Annuity accounts,,,,,"863,491,037",,37,10,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total TIAA-CREF Registered investment companies,,Mutual Fund,,,"7,694,866,774",,38,9,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total VALIC – Registered investment companies,,Mutual Fund,,,"48,224,022",,39,3,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total registered investment companies,,Mutual Fund,,,"7,743,090,796",,39,4,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Subtotal investments,,,,,"8,781,347,411",,39,5,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Subtotal assets,9.50% with maturities through 2037,,,,"13,433,337",,39,8,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total assets,,,,,"8,794,780,748",,39,9,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,45,7,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,45,11,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,•,,,45,3,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,•,,,45,7,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total TIAA-CREF – Annuity accounts,,,,,"854,069,464",,63,6,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total VALIC – Annuity accounts,,,,,"9,421,573",,63,9,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total Annuity accounts,,,,,"863,491,037",,63,10,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total TIAA-CREF Registered investment companies,,Mutual Fund,,,"7,694,866,774",,64,9,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total VALIC – Registered investment companies,,Mutual Fund,,,"48,224,022",,65,3,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total registered investment companies,,Mutual Fund,,,"7,743,090,796",,65,4,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Subtotal investments,,,,,"8,781,347,411",,65,5,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Subtotal assets,9.50% with maturities through 2037,,,,"13,433,337",,65,8,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
Total assets,,,,,"8,794,780,748",,65,9,20251014102404NAL0005452210003.pdf,20251014102404NAL0005452210003,52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,14,7,20251014113913NAL0001318755001.pdf,20251014113913NAL0001318755001,,001,2024,,,
,,,,,,,21,3,20251014113913NAL0001318755001.pdf,20251014113913NAL0001318755001,,001,2024,,,
Total Mutual Funds,,Mutual Fund,,,"$ 6,519,862",,39,27,20251014113913NAL0001318755001.pdf,20251014113913NAL0001318755001,,001,2024,,,
Total Pooled Separate Accounts,,Mutual Fund,,,"$ 4,259,312",,40,13,20251014113913NAL0001318755001.pdf,20251014113913NAL0001318755001,,001,2024,,,
Total Synthetic GICs,,Common/Collective Trust Fund,,,"$ 82,333",,40,19,20251014113913NAL0001318755001.pdf,20251014113913NAL0001318755001,,001,2024,,,
Separate Account GIC,TOTAL PLAN ASSETS,Common/Collective Trust Fund,,,"$ 11,938,678",,40,20,20251014113913NAL0001318755001.pdf,20251014113913NAL0001318755001,,001,2024,,,
Total Mutual Funds,,Mutual Fund,,,"$ 6,519,862",,41,27,20251014113913NAL0001318755001.pdf,20251014113913NAL0001318755001,,001,2024,,,
Total Pooled Separate Accounts,,Mutual Fund,,,"$ 4,259,312",,42,13,20251014113913NAL0001318755001.pdf,20251014113913NAL0001318755001,,001,2024,,,
Total Synthetic GICs,,Common/Collective Trust Fund,,,"$ 82,333",,42,19,20251014113913NAL0001318755001.pdf,20251014113913NAL0001318755001,,001,2024,,,
Separate Account GIC,TOTAL PLAN ASSETS,Common/Collective Trust Fund,,,"$ 11,938,678",,42,20,20251014113913NAL0001318755001.pdf,20251014113913NAL0001318755001,,001,2024,,,
,,,,,,,14,7,20251014151935NAL0001602227001 (1).pdf,20251014151935NAL0001602227001 (1),13-1924236,5,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,21,3,20251014151935NAL0001602227001 (1).pdf,20251014151935NAL0001602227001 (1),13-1924236,5,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,14,7,20251014151935NAL0001602227001.pdf,20251014151935NAL0001602227001,13-1924236,5,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,21,3,20251014151935NAL0001602227001.pdf,20251014151935NAL0001602227001,13-1924236,5,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,20,7,20251014195156NAL0003665937004.pdf,20251014195156NAL0003665937004,58-0566256,5182,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,25,1,20251014195156NAL0003665937004.pdf,20251014195156NAL0003665937004,58-0566256,5182,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
,,,,,,,25,6,20251014195156NAL0003665937004.pdf,20251014195156NAL0003665937004,58-0566256,5182,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1b Three-digit plan,
